Sequences_in_db   Taxonomy
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_HV03164
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_L38
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_LAF6031
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS0400
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1098
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1107
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1144
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1150
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1442
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1498
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1553A
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1569
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1587
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1604
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1638
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1684
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1780
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1900
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1903
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;Bryopsidales_sp_TS1918
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Bryopsidales_XX;uncultured_Rhipiliaceae
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Poropsis;Poropsis_sp_TS0090ARS1457
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Poropsis;Poropsis_sp_TS0397
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Poropsis;Poropsis_sp_TS1097
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Rhipidosiphon;Rhipidosiphon_sp_TS0097ARS1649
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Rhipidosiphon;Rhipidosiphon_sp_TS0392
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Rhipidosiphon;Rhipidosiphon_sp_TS1179
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Rhipidosiphon;Rhipidosiphon_sp_TS1181
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Rhipidosiphon;Rhipidosiphon_sp_TS1308
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Rhipidosiphon;Rhipidosiphon_sp_TS1901
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidales_X;Siphonogramen;Siphonogramen_abbreviatum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_agardhii
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_alternans
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_andamanensis
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_antoensis
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_ashmeadii
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_bartoniae
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_biserrulata
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_brachypus
3	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_brownii
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_cactoides
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_cf_macra_SD2011
8	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_chemnitzia
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_cliftonii
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_constricta
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_corynephora
5	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_cupressoides
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_cylindracea
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_elongata
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_fastigiata
3	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_fergusonii
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_filicoides
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_filiformis
5	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_flexilis
3	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_hedleyi
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_hodkinsoniae
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_integerrima
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_lanuginosa
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_lentillifera
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_lessonii
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_longifolia
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_macra
3	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_macrodisca
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_manorensis
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_megadisca
7	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_mexicana
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_microphysa
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_muelleri
3	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_nummularia
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_obscura
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_okamurae
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_oligophylla
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_opposita
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_papillosa
5	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_parvifolia
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_paspaloides
5	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_prolifera
18	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_racemosa
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_remotifolia
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_scalpelliformis
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_sedoides
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_selago
5	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_serrulata
6	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_sertularioides
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_simpliciuscula
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_sp_CSMCRI_20130413003
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_sp_GENT_OdC1666
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_sp_GSB2013a
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_sp_GSB2013b
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_sp_GSB2013c
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_sp_L_20051
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_sp_TS0045
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_sp_viii00152
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_subserrata
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_taxifolia
3	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_trifaria
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_urvilleana
8	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_verticillata
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_vesiculifera
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa_webbiana
7	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpella;Caulerpella_ambigua
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_arabicum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_bernabei
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_bursa
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_capitatum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_cf_campanule_LL0382
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_cf_dimorphum_HV01867
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_cf_flabellatum_DHO009
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_cf_latum_MAS5064
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_cf_minus_DHO2188
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_coactum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_contractum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_convolutum
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_coralloides
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_cylindricum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_decorticatum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_dimorphum
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_duthieae
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_dwarkense
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_effusum
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_fragile
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_galeatum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_geppiorum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_globosum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_gracile
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_hubbsii
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_intertextum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_intricatum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_isabelae
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_isthmocladum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_laminarioides
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_lucasii
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_megalophysum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_minus
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_mozambiquense
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_papenfussii
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_parvulum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_platyclados
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_platylobium
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_profundum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_prostratum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_recurvatum
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_repens
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_ritteri
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_saccatum
3	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_setchellii
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sp_13_HV2015
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sp_1GWS
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sp_58_HV2015
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sp_LL0023
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sp_LL0470
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sp_TS1099
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sp_TS1230
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sp_TS1231
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sp_TS1286
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sp_TS1311
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sp_TS1462
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sp_TS1668
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_spinescens
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_spongiosum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_subantarcticum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_subtubulosum
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_sursum
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_taylorii
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_tenuifolium
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Codiaceae;Codium;Codium_yezoense
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_marina
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_1GWS
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_1_HV2014
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_2_HV2014
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_ARS0602
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_TS0394
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_TS0974
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_TS1380
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_TS1495
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_TS1526
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_TS1596
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_TS1731
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_TS1759
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_TS1898
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_sp_TS1899
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Derbesiaceae;Derbesia;Derbesia_tenuissima
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Dichotomosiphonaceae;Avrainvillea;Avrainvillea_lacerata
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Dichotomosiphonaceae;Avrainvillea;Avrainvillea_nigricans
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Dichotomosiphonaceae;Avrainvillea;Avrainvillea_rawsonii
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Dichotomosiphonaceae;Avrainvillea;Avrainvillea_sp_TS1330
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Dichotomosiphonaceae;Avrainvillea;Avrainvillea_sp_TS1819
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Chlorodesmis;Chlorodesmis_sp_TS1241
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Chlorodesmis;Chlorodesmis_sp_TS1322
3	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Flabellia;Flabellia_petiolata
3	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_borneensis
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_cf_stuposa_IRD_5311
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_copiosa
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_cryptica
6	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_cuneata
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_cylindracea
7	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_discoidea
5	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_distorta
7	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_fragilis
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_gigas
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_goreaui
6	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_gracilis
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_heteromorpha
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_hummii
3	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_incrassata
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_jolyana
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_kanaloana
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_lacrimosa
3	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_lacunalis
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_macroloba
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_macrophysa
3	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_magnidisca
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_melanesica
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_micronesica
7	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_minima
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_monile
4	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_opuntia
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_pygmaea
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_renschii
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_ryukyuensis
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_scabra
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_simulans
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_sp_1_KH2010
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_sp_2_KH2010
2	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_sp_3_KH2010
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_sp_G007
1	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;Halimeda;Halimeda_sp_TS0399
