superkingdom	kingdom	phylum	class	order	genus	species
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Poropsis	Poropsis_sp._HK104
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Poropsis	Poropsis_sp._HK120
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Poropsis	Poropsis_sp._HK123
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Poropsis	Poropsis_sp._HK127
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Poropsis	Poropsis_sp._HK130
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Poropsis	Poropsis_sp._HK150
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Poropsis	Poropsis_sp._HK156
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Poropsis	Poropsis_sp._HK161
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Poropsis	Poropsis_sp._TS0090/ARS1457
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Poropsis	Poropsis_sp._TS0397
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Poropsis	Poropsis_sp._TS1097
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_glaucescens
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_lewmanomontiae
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._1LL
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._2LL
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._4LL
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HADL_08204
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HADL_08455
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HADL_08456
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HADL_08566
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HK101
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HK103
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HK104
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HK105
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HK116
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HK120
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HK123
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HK130
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HK133
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HK150
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HK156
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._HK169
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._TS0097/ARS1649
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._TS0392
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._TS1179
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._TS1181
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._TS1224
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._TS1308
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._TS1324
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._TS1469
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._TS1476
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._TS1544
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._TS1547
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Rhipidosiphon	Rhipidosiphon_sp._TS1901
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	Siphonogramen	Siphonogramen_abbreviatum
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobiaceae_X	uncultured_Ostreobium
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_quekettii
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._ARS0603
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._HV05007a
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._HV05007bc
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._HV05042
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._John_West_2924
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._L30
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._L36
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._L64
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._OS1B
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TRHA14-720
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS0098
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS0407A
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS0407B
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS0408
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS0711
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS0713
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS0938
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS0979
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS0980
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS0991
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1101
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1216
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1217B
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1265
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1269
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1274
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1281
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1283
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1366
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1368
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1369
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1383
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1385
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1391
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1408
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1410B
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1410C
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1415
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1418
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1426
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1427
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1429
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1436
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1438
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1500
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1506
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1509
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1515
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1519
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1520
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1521
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1566
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1591S
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1592
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1594
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1597
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1600
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1602
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1606
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1613
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1614
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1630
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1633
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1635
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1655
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1659
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1660
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1692
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1694A
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1694B
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1695
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1846
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1849
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1876
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp._TS1916
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_ARS0603
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_John_West_2924
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_L30
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_L36
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_L64
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS0098
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS0407A
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS0407B
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS0711
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS0713
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS0938
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS0991
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1101
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1217B
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1269
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1369
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1385
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1387
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1391
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1408
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1500
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1506
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1515
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1592
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1597
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1602
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1606
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1613
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1655
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1659
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1660
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1695
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1849
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1878
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1916
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium_sp_TS1917
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Pseudobryopsidaceae	Pseudobryopsis	Pseudobryopsis_hainanensis
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Pseudobryopsidaceae	Pseudobryopsis	Pseudobryopsis_oahuensis
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	NA	Udoteaceae_sp._LAF6030
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	NA	Udoteaceae_sp._TP6S002
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	NA	Udoteaceae_sp._TS1149
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	NA	Udoteaceae_sp._TS1338
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	NA	Udoteaceae_sp._TS1470
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	NA	Udoteaceae_sp._TS1503
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	NA	Udoteaceae_sp._TS1942
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	Udoteaceae_X	Udoteaceae_sp_LAF6030
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	Udoteaceae_X	Udoteaceae_sp_TS1149
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	Udoteaceae_X	Udoteaceae_sp_TS1264
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	Udoteaceae_X	Udoteaceae_sp_TS1338
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	Udoteaceae_X	Udoteaceae_sp_TS1503
Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Udoteaceae	Udoteaceae_X	Udoteaceae_sp_TS1942
Eukaryota	Chlorophyta	Ulvophyceae	Chlorocystidales	Chlorocystidaceae	Chlorocystis	Chlorocystis_moorei
Eukaryota	Chlorophyta	Ulvophyceae	Chlorocystidales	Chlorocystidaceae	Halochlorococcum	Halochlorococcum_sp._NIES-1838
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladaceae	Batophora	Batophora_occidentalis
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladaceae	Batophora	Batophora_oerstedii
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladaceae	Batophora	Batophora_sp._TS1812
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladaceae	Batophora	Batophora_sp_TS1812
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladaceae	Dasycladus	Dasycladus_sp._HV04045
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladaceae	Dasycladus	Dasycladus_vermicularis
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Dasycladales_XX	uncultured_Polyphysaceae
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Acetabularia	Acetabularia_acetabulum
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Acetabularia	Acetabularia_caliculus
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Acetabularia	Acetabularia_peniculus
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Acetabularia	Acetabularia_sp._TS1210
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Acetabularia	Acetabularia_sp._TS1704
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Acetabularia	Acetabularia_sp._TS1811
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Acetabularia	Acetabularia_sp._TS1860
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Acetabularia	Acetabularia_sp_TS1210
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Acetabularia	Acetabularia_sp_TS1704
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Acetabularia	Acetabularia_sp_TS1811
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Halicoryne	Halicoryne_sp._HV04044
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Halicoryne	Halicoryne_wrightii
Eukaryota	Chlorophyta	Ulvophyceae	Dasycladales	Polyphysaceae	Parvocaulis	Parvocaulis_parvulus
Eukaryota	Chlorophyta	Ulvophyceae	Ignatiales	Ignatiaceae	Ignatius	Ignatius_tetrasporus
Eukaryota	Chlorophyta	Ulvophyceae	Ignatiales	Ignatiaceae	Pseudocharacium	Pseudocharacium_americanum
Eukaryota	Chlorophyta	Ulvophyceae	NA	NA	Blastophysa	Blastophysa_rhizopus
Eukaryota	Chlorophyta	Ulvophyceae	NA	NA	NA	uncultured_Ulvophyceae
Eukaryota	Chlorophyta	Ulvophyceae	Oltmannsiellopsidales	Oltmannsiellopsidaceae	Oltmannsiellopsis	Oltmannsiellopsis_viridis
Eukaryota	Chlorophyta	Ulvophyceae	Oltmansiellopsidales	NA	Neodangemannia	Neodangemannia_microcystis
Eukaryota	Chlorophyta	Ulvophyceae	Scotinosphaerales	Scotinosphaeraceae	Scotinosphaera	Scotinosphaera_sp._NIES-154
Eukaryota	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Cephaleuros	Cephaleuros_parasiticus
Eukaryota	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Cephaleuros	Cephaleuros_sp._HZ-2017
Eukaryota	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Cephaleuros	Cephaleuros_virescens
Eukaryota	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Trentepohlia	Trentepohlia_annulata
Eukaryota	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Trentepohlia	Trentepohlia_odorata
Eukaryota	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Trentepohlia	Trentepohlia_sp._BN17
Eukaryota	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Trentepohlia	Trentepohlia_sp._YN1242
Eukaryota	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Trentepohlia	Trentepohlia_sp._YN1317
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Hazeniaceae	Hazenia	Hazenia_capsulata
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Hazeniaceae	Hazenia	Hazenia_mirabilis
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Helicodictyaceae	Rhexinema	Rhexinema_paucicellulare
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Helicodictyaceae	Rhexinema	Rhexinema_sarcinoideum
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Helicodictyaceae	Rhexinema	Rhexinema_sp._SAG_466-2
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Kraftionemaceae	Kraftionema	Kraftionema_allantoideum
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	NA	Fernandinella	Fernandinella_sp._Lukesova_F4
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Planophilaceae	Planophila	Planophila_sp._SAG_328
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Sarcinofilaceae	Sarcinofilum	Sarcinofilum_mucosum
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Tupiellaceae	Tupiella	Tupiella_akineta
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Tupiellaceae	Tupiella	Tupiella_sp._BL-2018
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Tupiellaceae	Tupiella	Tupiella_speciosa
